time,orderId,event,publishTimeTaken,relayDelay
1570624624722,LTFGQMTL1WPU,PATCH,5093,101320
1570624416655,LTFGQMUJSGO9,UPDATE,1645,84842
1570624625457,LT4ANE9C3DIFY,PATCH,11346,104318
1570624627710,LTFGQMRTSGMH,PATCH,1882,99448
1570624627832,LT4ANEBV1Y2DO,PATCH,1954,97924
1570624491318,LTFGQMUL1U9N,PATCH,1008,50933
1570624419538,LT4ANE4EWF25S,UPDATE,2301,79379
1570624627891,LTFGQLLALCHX,UPDATE,1872,95558
1570624419923,LTFGQMS92ZS3,PATCH,2606,78326
1570624419949,LTFGQMR9JDQO,PATCH,3213,84478
1570624420011,LT4ANEBV1Y2DO,PATCH,3077,83679
1570624491721,LTFGQMVTS933,UPDATE,1410,51240
1570624420074,LT4ANEBEZUG20,PATCH,3117,82917
1570624628400,LT4ANE6GZ1044,PATCH,395,93590
1570624420126,LT4ANECDJEWCO,UPDATE,3111,82007
1570624489476,LTFGQMNBNFS3,PATCH,2946,51961
1570624489604,LTFGQML5VHXI,PATCH,3666,61052
1570624490041,LTFGQML5VHXI,PATCH,437,57418
1570624490162,LTFGQML5VHXI,PATCH,121,55665
1570624422138,LT4ANE4F7973Y,UPDATE,1302,63148
1570624631540,LTFGQMLQXDMA,PATCH,1082,90961
1570624631538,LTFGQMQAVLFX,PATCH,1175,86192
1570624631585,LTFGQMSSGWQW,PATCH,2987,91154
1570624631604,LTFGQLMFE9C9,PATCH,2964,89326
1570624631619,LTFGQMTL1WPU,PATCH,753,87148
1570624631632,LTFGQM833F5V,UPDATE,2951,88984
1570624631619,LTFGQMDP6N3E,PATCH,2924,88020
1570624418968,LTFGQMLUZGOM,UPDATE,1716,78768
1570624490995,LT4ANDZ7EQ6NW,UPDATE,460,42358
1570624627696,LT4ANED2GRN24,PATCH,1985,101463
1570624485167,LTFGQMUIGAH7,PATCH,46555,63127
1570624485196,LTFGQMUEN6EV,PATCH,47089,64754
1570624488838,LTFGQME4UNMM,PATCH,2990,61447
1570624489603,LT4ANDRVXMX70,UPDATE,3676,61270
1570624489760,LTFGQM6P9XCA,PATCH,3657,57764
1570624489861,LT4ANEA0HFSTA,PATCH,3609,55394
1570624489860,LTFGQLIP4K3N,PATCH,3655,56463
1570624489861,LTFGQLLCVJNC,PATCH,881,61567
1570624490071,LT4ANECNNDZ24,PATCH,212,55776
1570624490265,LTFGQML5VHXI,PATCH,103,52000
1570624420126,LTFGQMT824JU,PATCH,3157,82295
1570624420256,LTFGQMKJPXPI,PATCH,744,79386
1570624420255,LTFGQMR5O7NF,PATCH,308,81723
1570624420261,LT4ANE4EWF25S,UPDATE,723,77972
1570624420421,LTFGQMG5CF9P,UPDATE,344,78185
1570624419328,LTFGQLNGZXVJ,UPDATE,2654,85409
1570624627544,LTFGQMY80HG9,CREATE,1385,92204
1570624631648,LTFGQMXK5O56,UPDATE,110,84721
1570624616732,LT4ANEBFQFM32,PATCH,2459,93773
1570624622502,LTFGQMQN8LJU,UPDATE,8457,102583
1570624488254,LTFGQMBV9NU6,PATCH,1835,51616
1570624488256,LTFGQM48GTJJ,PATCH,1739,50931
1570624415091,LT4ANEB09OAXI,PATCH,23234,87127
1570624488254,LTFGQMVGEGWI,PATCH,1833,50999
1570624625498,LT4ANE3I454US,PATCH,11482,106307
1570624485274,LT4ANE5BG99VK,PATCH,47161,64822
1570624485231,LTFGQMIPC5LC,PATCH,47116,63818
1570624617411,LT4ANE3YCAL14,UPDATE,3298,95508
1570624485561,LT4ANECYX1QE0,UPDATE,394,61333
1570624485307,LTFGQLSIHUBB,PATCH,47174,63517
1570624485730,LTFGQMPEZPAL,PATCH,152,59688
1570624485823,LTFGQMP6JWY7,PATCH,88,61627
1570624491318,LTFGQMK6I8VJ,PATCH,1009,51042
1570624627815,LTFGQMR5O7NF,PATCH,1938,98048
1570624627815,LT4ANEAR9P2EG,PATCH,1944,98122
1570624419845,LTFGQMS8B8FU,PATCH,2483,76850
1570624419856,LTFGQMPGX31P,PATCH,2486,76770
1570624419844,LT16YHZI3JOCWW,CREATE,2544,79639
1570624627929,LTFGQMR9JDQO,PATCH,1862,94984
1570624627893,LT4ANE9M13MW6,PATCH,1857,95295
1570624419845,LTFGQMP4LIZR,UPDATE,2504,77530
1570624628202,LTFGQM00F365,PATCH,273,92641
1570624628365,LT4ANEALVOBT4,UPDATE,323,92860
1570624617892,LTFGQMIG8G2B,PATCH,2106,97960
1570624485561,LTFGQMIPC5LC,PATCH,330,61543
1570624485596,LTFGQJORII2V,UPDATE,291,61252
1570624485184,LT16YHZAJEXYKG,PATCH,47120,65685
1570624485185,LTFGQMWB9Q9I,UPDATE,46367,61062
1570624419510,LTFGQMG46G7L,PATCH,2331,80278
1570624419512,LTFGQMKJPXPI,PATCH,2330,79826
1570624419523,LTFGQJ35F99T,UPDATE,2338,79381
1570624627891,LT4ANEC5ZCF0U,UPDATE,1873,95576
1570624627927,LTFGQMWPXLZV,PATCH,1865,95033
1570624419844,LT16YHYBZ3VKIK,PATCH,2533,79145
1570624627927,LTFGQMPNT1P4,PATCH,1870,95036
1570624627929,LTFGQMY6TQQ4,CREATE,1854,94581
1570624419915,LTFGQLMYIPYU,UPDATE,2575,77644
1570624419924,LT16YHYT0J9XKW,PATCH,3212,85869
1570624419915,LTFGQMUW397V,CREATE,3238,85996
1570624419989,LT4AM6YEKU1YO,UPDATE,3234,84105
1570624419999,LT4ANE8QA6G14,PATCH,3213,83967
1570624419945,LT4ANE8N1CVMK,PATCH,3215,85564
1570624420075,LT4ANEBOYB1MK,PATCH,3116,82589
1570624618963,LTFGQMOZIKH9,PATCH,3095,101175
1570624619461,LT4ANE6GZ1044,PATCH,568,95445
1570624491877,LTFGQMU121AA,PATCH,1455,46474
1570624491877,LTFGQMWQGS92,CREATE,1440,46474
1570624420346,LT4ANE7JPND52,PATCH,347,81936
1570624627544,LTFGQMIPC5LC,PATCH,1434,94005
1570624491044,LTFGQMND5CIW,PATCH,742,51102
1570624627694,LTFGQMY2H22A,CREATE,2055,101632
1570624491092,LT4ANED2GRN24,CREATE,787,51051
1570624706527,LTFGQMZ947BN,PATCH,6151,49758
1570624423401,LTFGQMT1K5WR,PATCH,293,49426
1570624706527,LTFGQLLCWJ5G,PATCH,6159,49865
1570624706525,LT4ANE625GGEU,PATCH,6151,49811
1570624423678,LTFGQMTMSO1R,PATCH,685,62595
1570624423701,LTFGQMRC9WEV,PATCH,587,48814
1570624706997,LTFGQMPNT1P4,PATCH,4207,44963
1570624423915,LTFGQMO4OMUD,UPDATE,549,50111
1570624423915,LT4ANE901B62A,PATCH,909,61374
1570624423923,LT16YHXASTHEIK,UPDATE,910,60784
1570624706887,LTFGQMSSGWQW,PATCH,6563,50366
1570624423700,LTFGQMFX9G5T,PATCH,566,48028
1570624492830,LTFGQLYFDKL8,PATCH,2510,51009
1570624493269,LTFGQMSYM3ND,PATCH,2811,47329
1570624493268,LTFGQMVTAZ3F,PATCH,2807,47133
1570624489592,LTFGQMUC9DLD,PATCH,3710,61315
1570624489476,LT4ANECJXDSH8,PATCH,2938,51735
1570624489604,LT4ANED0K203C,CREATE,3667,61103
1570624489807,LT4ANECPCYOOW,PATCH,3624,56621
1570624490012,LTFGQMVILP7Q,PATCH,704,51423
1570624633820,LTFGQM833F5V,UPDATE,1995,84935
1570624424808,LTFGQLW4ZOTP,UPDATE,1789,61622
1570624424809,LT4ANECC2YEAC,PATCH,1784,60523
1570624425033,LTFGQMIPWVGC,PATCH,1941,51741
1570624425032,LTFGQMVILP7Q,CREATE,1946,53308
1570624491845,LTFGQMOSOAOI,PATCH,1528,50889
1570624491845,LT16YHZJGDPYAO,UPDATE,1530,51109
1570624420251,LT4ANE8N1CVMK,PATCH,306,84661
1570624419521,LT4ANEBRJYYGW,UPDATE,2337,79381
1570624627793,LTFGQMTL1WPU,PATCH,1967,99674
1570624627708,LT4ANEALVOBT4,UPDATE,1901,99667
1570624627890,LT4ANEBEZBFN8,PATCH,1886,96578
1570624627832,LTFGQML68H13,UPDATE,1952,97577
1570624419924,LTFGQMRM8E67,PATCH,3201,85811
1570624628201,LTFGQKJEKGP7,UPDATE,366,95915
1570624419999,LT4ANE7JPND52,PATCH,3094,83881
1570624420077,LTFGQMG5CF9P,UPDATE,3105,81969
1570624628042,LT4ANEALVOBT4,UPDATE,334,95734
1570624419990,LT4ANEAUM111Y,PATCH,3256,84627
1570624618893,LT4ANE6GZ1044,PATCH,3035,99898
1570624619265,LTFGQM8IHJ73,PATCH,3395,99221
1570624619661,LTFGQMIBS4JE,PATCH,3681,95026
1570624488839,LT4ANED0L79QI,CREATE,2823,60147
1570624489089,LT16YHZAJEXYKG,PATCH,3065,59941
1570624489242,LTFGQKREK9N4,UPDATE,2988,54721
1570624489244,LTFGQMW04LC0,PATCH,2888,54062
1570624489244,LTFGQM6SCKHB,PATCH,2904,54109
1570624425184,LTFGQMVGEGWI,CREATE,2124,57142
1570624633989,LT4ANECG6ERUE,PATCH,2062,82937
1570624633989,LTFGQMM2KYOG,PATCH,1999,82436
1570624634033,LTFGQMYIKZPC,CREATE,2006,80932
1570624634146,LT4ANEBGU9VVI,PATCH,2010,79472
1570624634052,LTFGQLSJY7D5,PATCH,2026,81020
1570624634146,LTFGQLV2QLZP,PATCH,1927,78866
1570624634226,LT4ANEDLUPGD8,CREATE,1990,76957
1570624425358,LTFGQM6D6VKW,PATCH,136,54620
1570624425270,LTFGQMFMH1FI,PATCH,85,55614
1570624634228,LTFGQKXM07KW,UPDATE,335,83239
1570624634404,LTFGQMMPMRWO,PATCH,426,81159
1570624634686,LTFGQMJCI7N6,PATCH,539,77457
1570624634568,LTFGQMVNLESK,UPDATE,583,81440
1570624634702,LTFGQMLIOQ7S,UPDATE,552,75102
1570624630332,LTFGQMWQ4CBF,PATCH,1802,92104
1570624630431,LTFGQMXK5O56,UPDATE,1878,91338
1570624702446,LTFGQMZ1SCA2,PATCH,2010,44655
1570624702771,LT4ANEDV3X4II,PATCH,2287,43388
1570624630877,LT4ANE9N8P8C8,UPDATE,2168,86198
1570624703093,LTFGQMZBUB3W,PATCH,2548,43103
1570624702797,LTFGQMIPC5LC,PATCH,2286,43323
1570624702798,LTFGQN09ZU8A,CREATE,2286,43197
1570624703095,LTFGQMYLM2M7,PATCH,2548,42987
1570624702444,LT4ANEC05E7NG,PATCH,2036,45516
1570624630365,LT4ANE9C3DIFY,PATCH,1829,92087
1570624702770,LTFGQMC4ZQ1L,PATCH,2287,43790
1570624702791,LTFGQMNZWJEC,PATCH,2282,43343
1570624702798,LT4ANEDOO2PV2,PATCH,2265,42885
1570624421850,LTFGQMBEJQ55,UPDATE,1012,62848
1570624630877,LTFGQJQBJB7Q,UPDATE,2155,86148
1570624629505,LTFGQMR9JDQO,PATCH,1072,93129
1570624629538,LT4ANEDGCE82C,UPDATE,1100,93032
1570624629548,LT4ANEBEVF4O2,PATCH,1095,92858
1570624629564,LTFGQMQSJ2IT,PATCH,1074,92408
1570624629793,LTFGQIKEHIVB,UPDATE,899,82898
1570624634891,LTFGQLSJY7D5,PATCH,105,75254
1570624709858,LTFGQMP30NR3,PATCH,2055,40066
1570624709802,LTFGQKTUPF1L,UPDATE,2156,41315
1570624709768,LTFGQMWHEYOQ,UPDATE,2244,41472
1570624426143,LTFGQMHVEYG1,PATCH,689,48279
1570624426145,LTFGQMLNXODN,PATCH,702,49659
1570624627601,LT4ANECVPWXFM,PATCH,1471,93228
1570624627626,LT4ANED0K203C,PATCH,1466,92241
1570624627544,LT4ANEBOYB1MK,PATCH,1386,92439
1570624491015,LT4ANE7SHL2UC,PATCH,718,51156
1570624627696,LTFGQML16YWZ,PATCH,1983,101018
1570624491034,LTFGQMWMRXIV,CREATE,743,51835
1570624627694,LTFGQMWV5GZ4,UPDATE,2057,101690
1570624414942,LTFGQMUASPSQ,UPDATE,22945,85159
1570624622554,LTFGQM44OZKU,PATCH,8452,101815
1570624622502,LT4ANE6IOO0BE,PATCH,8443,102576
1570624488198,LTFGQMD2D5JR,PATCH,1781,52128
1570624414933,LTFGQMUVTT1Y,PATCH,20045,81292
1570624625457,LT16YHYBZ3VKIK,PATCH,800,105381
1570624624657,LT16YHYBZ3VKIK,PATCH,5057,105327
1570624625477,LTFGQMA4P2XB,PATCH,11455,105719
1570624623318,LT4ANECT8T36G,UPDATE,9254,103358
1570624415253,LT4ANEBEVF4O2,PATCH,23269,85750
1570624415081,LTFGQMA4P2XB,PATCH,20020,87730
1570624420261,LTFGQMEOCWX7,PATCH,3154,81380
1570624491990,LTFGQMVTS933,UPDATE,269,49234
1570624420172,LT16YHXASTHEIK,UPDATE,3089,81993
1570624420222,LT4ANECLQ23WW,CREATE,3116,81414
1570624420262,LTFGQJ35F99T,UPDATE,739,78072
1570624420176,LTFGQMKMK9GA,UPDATE,3084,81977
1570624419509,LTFGQMGX7P6K,PATCH,2399,80460
1570624627708,LTFGQMQL2QS9,PATCH,1878,98752
1570624627814,LTFGQMA4P2XB,PATCH,1982,98779
1570624627707,LT4ANE1TLW2YS,UPDATE,1892,99621
1570624627834,LTFGQMN4Y0ET,UPDATE,1886,97512
1570624627894,LTFGQMW8TUKZ,UPDATE,1861,95550
1570624419923,LTFGQMSRMOS9,PATCH,3244,85997
1570624627929,LTFGQM00F365,PATCH,1848,94563
1570624419924,LT16YHZHTMAON4,CREATE,3196,85723
1570624628114,LTFGQMTL1WPU,PATCH,321,96690
1570624419971,LT4ANDDTE2GQU,PATCH,3236,84549
1570624419969,LTFGQMUASPSQ,UPDATE,3216,84104
1570624420011,LTFGQME6WNNG,PATCH,3055,83120
1570624419947,LTFGQMR5O7NF,PATCH,3216,85217
1570624422138,LTFGQMQSJ2IT,PATCH,1614,77325
1570624422157,LTFGQMAMUEFJ,PATCH,1630,77130
1570624703541,LTFGQMUUI93Z,PATCH,2636,38943
1570624631538,LTFGQMXK5O56,UPDATE,1087,89011
1570624422584,LTFGQMV8LDXN,CREATE,1902,67664
1570624631538,LT4ANE9C3DIFY,PATCH,1173,92523
1570624422585,LTFGQMTNVZNN,PATCH,1887,67608
1570624704345,LT4ANED7VFQQW,PATCH,3738,43704
1570624704345,LTFGQMWMN274,PATCH,3448,39808
1570624631590,LTFGQMVILP7Q,PATCH,2953,90108
1570624493132,LTFGQMVSWV6C,PATCH,2810,51078
1570624493328,LTFGQMVPUV6B,PATCH,238,47994
1570624421381,LTFGQMMODKT1,PATCH,892,77682
1570624421382,LTFGQMTFNRMR,PATCH,851,76341
1570624629928,LTFGQMY2H22A,UPDATE,1031,83015
1570624629930,LTFGQMMOLNI7,PATCH,1029,81949
1570624629930,LT4ANE6GZ1044,PATCH,1030,82192
1570624702467,LT4ANEBFQFM32,PATCH,2011,44545
1570624422405,LTFGQMH1HYP8,PATCH,1809,72067
1570624421850,LTFGQMQ8A2OS,UPDATE,1021,62895
1570624421850,LTFGQMQ4LB6T,PATCH,1022,62914
1570624421849,LT4ANECOW86V8,CREATE,1047,63859
1570624422584,LT16YHUAMBNH34,UPDATE,1900,67644
1570624631541,LT4ANEDGCE82C,UPDATE,2003,92423
1570624704345,LT4ANE0NETXQE,PATCH,3741,43822
1570624422689,LTFGQMUJSGO9,UPDATE,2127,74038
1570624704345,LTFGQMZ0EJ9N,PATCH,3430,38351
1570624422686,LTFGQM00F365,PATCH,2133,74649
1570624631591,LTFGQMYCB4YD,CREATE,2915,89040
1570624422646,LTFGQMNW7IKP,PATCH,2114,76905
1570624631591,LT4ANEBTBDEP2,PATCH,2962,91151
1570624631619,LT4ANE8QA6G14,PATCH,2981,89341
1570624488839,LTFGQMWGFRPT,CREATE,2845,60269
1570624489241,LTFGQMWHEYOQ,CREATE,3216,59045
1570624489308,LT16YHZI3JOCWW,PATCH,2920,53985
1570624489475,LT16YHZEKOXX1C,PATCH,3060,53839
1570624422812,LTFGQM6SCKHB,PATCH,225,64648
1570624422758,LTFGQMG31OO3,PATCH,480,72043
1570624631766,LTFGQMA4P2XB,PATCH,147,84455
1570624422902,LTFGQLHI1IIQ,UPDATE,213,72200
1570624488837,LTFGQMI2IB82,PATCH,2993,62313
1570624488839,LTFGQMUVTT1Y,PATCH,2990,61372
1570624489246,LTFGQMVNUCCR,PATCH,2883,53986
1570624489409,LTFGQMTSGWE7,PATCH,2996,53907
1570624489476,LTFGQMWLS0RT,CREATE,2945,51954
1570624489603,LTFGQMQ3AYSD,UPDATE,3720,61274
1570624489477,LTFGQMWMMC9L,CREATE,2937,50539
1570624489607,LTFGQMVGEGWI,PATCH,1353,50716
1570624489748,LTFGQMUW397V,PATCH,3673,58132
1570624489760,LTFGQMJEHXUN,PATCH,3658,57817
1570624489688,LTFGQLSIHUBB,PATCH,3625,59081
1570624489750,LTFGQMUO3MYY,PATCH,3650,58117
1570624489780,LTFGQM9RUB8I,PATCH,3651,57068
1570624490012,LTFGQMW04LC0,PATCH,768,52272
1570624490045,LTFGQMVFIQ6X,PATCH,3996,59468
1570624710495,LT4ANECO4B7ME,PATCH,537,37382
1570624630956,LT4ANEBV1Y2DO,PATCH,2182,85666
1570624630895,LTFGQMWRY8FS,PATCH,2136,86127
1570624631183,LTFGQMNW7IKP,PATCH,2605,91034
1570624631183,LTFGQMQUWEXZ,PATCH,2361,85147
1570624703541,LT4ANEE1S8C7O,UPDATE,2651,39349
1570624703542,LTFGQN0DCWVO,CREATE,2630,38294
1570624422442,LT16YHZ5SVZ35S,PATCH,1811,71587
1570624422587,LTFGQMV8T63Q,CREATE,1884,67310
1570624422678,LTFGQMV47V11,CREATE,2128,75112
1570624422604,LTFGQMSYXA1X,PATCH,1893,66401
1570624631619,LTFGQMA4P2XB,PATCH,437,85129
1570624631634,LTFGQMYCDU3P,CREATE,2943,88954
1570624631632,LTFGQMNW7IKP,PATCH,448,89012
1570624422705,LTFGQMSYJ4AU,PATCH,2163,75451
1570624420420,LTFGQMQ146G0,PATCH,244,80291
1570624420424,LT4ANE8N1CVMK,PATCH,173,82012
1570624629505,LTFGQMY8BJWF,CREATE,1073,93651
1570624702465,LT4ANECO4B7ME,PATCH,2011,44543
1570624494117,LTFGQMW5B73F,PATCH,3633,46625
1570624702444,LTFGQMZ6N58J,PATCH,2034,45408
1570624421742,LTFGQMT824JU,PATCH,960,64538
1570624702770,LT4ANE6V66A30,PATCH,2288,43878
1570624702768,LT4ANEE2HYO58,CREATE,2311,44842
1570624421872,LTFGQMJBRXBX,PATCH,1033,62854
1570624489607,LT4ANECVPWXFM,PATCH,1408,50765
1570624489861,LTFGQMWJWEDS,CREATE,3612,55488
1570624490050,LTFGQKREK9N4,UPDATE,808,52568
1570624490066,LTFGQMVH3JSM,PATCH,4019,59715
1570624423490,LTFGQMQ8A2OS,UPDATE,494,62389
1570624706986,LTFGQMC4ZQ1L,PATCH,4216,44996
1570624707226,LT4ANEDV3X4II,PATCH,210,42910
1570624707172,LT4ANE625GGEU,PATCH,647,49253
1570624627626,LTFGQMY86LYO,CREATE,1465,91990
1570624627630,LT4ANE6GZ1044,PATCH,1995,101646
1570624491007,LT4ANECWCAM1O,UPDATE,714,51753
1570624489477,LTFGQMGX7P6K,PATCH,3598,61961
1570624489604,LTFGQMSCJAYL,PATCH,3672,61264
1570624489748,LT4ANECLRJOXO,PATCH,3683,58930
1570624489748,LTFGQMP8XZ2B,PATCH,3675,58448
1570624489780,LTFGQMG3OMMZ,PATCH,3632,56998
1570624489861,LTFGQLZ66IHL,UPDATE,3640,55605
1570624490078,LTFGQMG3OMMZ,PATCH,298,55723
1570624490051,LTFGQMUW397V,PATCH,303,55723
1570624490156,LTFGQMVFIQ6X,PATCH,111,55631
1570624631175,LTFGQMA4P2XB,PATCH,2398,85212
1570624422441,LTFGQMV62I4C,CREATE,1831,71767
1570624703542,LT4ANEDRQ7V8G,PATCH,2994,43293
1570624631541,LT4ANEBEVF4O2,PATCH,1993,90118
1570624705976,LTFGQMZBUB3W,PATCH,2883,43906
1570624629538,LTFGQMY8A80Z,CREATE,1108,93746
1570624493002,LTFGQMSUL9AM,PATCH,1676,47602
1570624493298,LTFGQLYFDKL8,PATCH,468,50505
1570624493269,LTFGQMVTEC89,PATCH,2810,47273
1570624493132,LTFGQMV47V11,PATCH,2811,51179
1570624421397,LTFGQMV37YQL,CREATE,864,75508
1570624629793,LTFGQMO5RGDR,PATCH,900,83670
1570624421505,LT4ANECDJEWCO,UPDATE,1007,77298
1570624629929,LT4ANED2GRN24,PATCH,1027,81638
1570624421398,LTFGQLNGZXVJ,UPDATE,897,77189
1570624704345,LTFGQMHLWURR,PATCH,3739,43732
1570624422705,LTFGQLVX6IEI,PATCH,2161,75353
1570624627705,LTFGQMWC7UY7,PATCH,1921,100082
1570624491318,LTFGQMSUL9AM,PATCH,1012,51240
1570624627893,LT4ANEDHJMJZY,CREATE,1904,96671
1570624627894,LTFGQMTFNRMR,PATCH,1860,95351
1570624419864,LTFGQMKHWUJF,PATCH,2525,77674
1570624419924,LTFGQM92TQFE,PATCH,2595,78109
1570624419923,LT4ANE9ZY1BWC,PATCH,2563,77255
1570624627953,LTFGQMGX7P6K,PATCH,325,99905
1570624628025,LTFGQMWC7UY7,PATCH,320,98310
1570624419968,LTFGQMQAVLFX,PATCH,3216,84111
1570624419945,LTFGQMPEZPAL,PATCH,3194,84335
1570624628025,LT4ANE1TLW2YS,UPDATE,318,95558
1570624491724,LTFGQML5VHXI,PATCH,1411,51169
1570624419999,LTFGQMUNG0QZ,UPDATE,3207,83922
1570624420126,LTFGQLW4ZOTP,UPDATE,3109,82004
1570624420347,LTFGQMTLI391,PATCH,272,80189
1570624633427,LTFGQMY2H22A,UPDATE,1583,84527
1570624489477,LTFGQMGOWLIZ,PATCH,3597,61273
1570624633893,LTFGQMVJUGIG,UPDATE,2036,84936
1570624423366,LTFGQMO4OMUD,UPDATE,381,62290
1570624637315,LTFGQMYMJA7F,CREATE,2399,77578
1570624706958,LTFGQN05782A,UPDATE,6610,50388
1570624423596,LTFGQMSOM6G5,PATCH,487,49328
1570624706887,LTFGQMX2T6BB,PATCH,6510,50086
1570624637340,LTFGQMM2KYOG,PATCH,2398,76340
1570624427681,LTFGQMRM8E67,PATCH,2094,42358
1570624423701,LT4ANE9JIFBL6,PATCH,569,48327
1570624423701,LTFGQMHSPQLF,PATCH,377,54957
1570624423922,LT4ANE4UVMKVK,PATCH,809,49520
1570624707066,LTFGQMIPC5LC,PATCH,4269,43577
1570624707066,LTFGQMG6J4RG,UPDATE,3970,42956
1570624489861,LT4ANDZ7EQ6NW,UPDATE,3610,55476
1570624490078,LTFGQM6P9XCA,PATCH,318,55721
1570624627601,LTFGQMRVTT9Y,PATCH,1474,93605
1570624627626,LTFGQMQSJ2IT,PATCH,2015,102445
1570624627631,LT4ANEDI3S0CS,CREATE,1499,93014
1570624627693,LTFGQMOYMIC4,PATCH,1923,100211
1570624490996,LTFGQMWB9Q9I,UPDATE,460,42109
1570624423464,LTFGQM2S81WJ,UPDATE,364,49629
1570624491092,LTFGQMWNDCQW,CREATE,785,50893
1570624707016,LTFGQMZ07EO3,PATCH,4248,46749
1570624627696,LT4ANE83J7F60,PATCH,1987,101521
1570624423915,LTFGQM791FJC,UPDATE,586,58730
1570624630454,LTFGQMMODKT1,PATCH,1975,93318
1570624703093,LTFGQN0A6VM2,CREATE,2551,43164
1570624421850,LTFGQMVAQND2,CREATE,1045,63332
1570624627601,LTFGQLJL0VYE,PATCH,1470,93210
1570624627626,LT4ANEBPL8RHU,PATCH,2003,101922
1570624490995,LT4ANED2FTPMW,CREATE,694,51095
1570624627694,LT4ANE9C3DIFY,PATCH,1996,101605
1570624490937,LTFGQMWSLFQ6,CREATE,400,41963
1570624627696,LTFGQMSXKQMV,PATCH,1986,101498
1570624629548,LT4ANEA1LKGNO,PATCH,1098,93028
1570624629550,LT4ANEC5ZCF0U,UPDATE,1098,93027
1570624493133,LT4ANECDIKJTI,UPDATE,2808,50338
1570624493268,LTFGQF9SU1GH,UPDATE,2869,47953
1570624629929,LT4ANEDK6CBD8,CREATE,1030,82796
1570624493882,LTFGQMEX4IAO,PATCH,3550,49712
1570624637677,LTFGQMW04LC0,PATCH,2625,73855
1570624637680,LTFGQMS4MNOC,PATCH,2608,73622
1570624637632,LTFGQMAAZAQJ,PATCH,2648,74795
1570624637770,LT4ANEAXZC200,PATCH,2688,72634
1570624637832,LTFGQMVRAU0H,PATCH,2746,71937
1570624712707,LT4ANEE6X7BZC,CREATE,1263,28040
1570624712707,LT4ANE56H8IBS,PATCH,1250,28026
1570624633949,LTFGQMYHFHMZ,CREATE,2021,82796
1570624633949,LTFGQMJQS47T,PATCH,1977,82445
1570624425165,LTFGQMR21EYC,PATCH,2099,56448
1570624633980,LT4ANE6GZ1044,PATCH,2056,83454
1570624425181,LTFGQM81W30E,PATCH,2148,58931
1570624425243,LTFGQMTSGWE7,PATCH,1508,62100
1570624425420,LTFGQM6D6VKW,PATCH,62,53777
1570624631766,LTFGQM833F5V,UPDATE,134,84837
1570624422827,LTFGQMH1HYP8,PATCH,421,70176
1570624422959,LTFGQLHI1IIQ,UPDATE,57,70295
1570624422894,LTFGQM00F365,PATCH,208,72251
1570624422908,LTFGQM791FJC,UPDATE,187,72242
1570624627372,LTFGQMS8B8FU,PATCH,1630,100399
1570624627373,LTFGQMWNDCQW,PATCH,1618,100031
1570624490909,LTFGQMWMN274,CREATE,621,51927
1570624627693,LTFGQMY2H6GB,CREATE,2053,101631
1570624627601,LT4ANEA1LKGNO,PATCH,1487,93867
1570624490930,LTFGQMW8OXCA,PATCH,344,41887
1570624627694,LT4ANEDGOT94E,CREATE,2011,101629
1570624424809,LTFGQMT5PROW,PATCH,1787,61233
1570624424822,LTFGQMORXJTG,PATCH,1790,59369
1570624633820,LT4ANE0TS8DL0,PATCH,2034,85163
1570624633893,LTFGQMYGDEYS,CREATE,1978,84515
1570624633913,LT4ANECNNDZ24,PATCH,1992,83900
1570624703155,LTFGQMTFNRMR,PATCH,2441,40231
1570624703163,LTFGQMZ2EK9H,PATCH,2448,39989
1570624422068,LT4ANE7W3V018,PATCH,1227,61501
1570624422429,LT4ANECNNDZ24,CREATE,1825,71977
1570624419510,LT4ANE5MF4C6O,PATCH,2330,80229
1570624422442,LT4ANEBEZBFN8,PATCH,1809,70959
1570624627835,LTFGQKJEKGP7,UPDATE,1885,97511
1570624422587,LTFGQM6SCKHB,PATCH,1878,67032
1570624419845,LT4ANEBV8UBX8,PATCH,2529,78557
1570624631541,LTFGQMMODKT1,PATCH,1087,93313
1570624627890,LTFGQMNTX84I,PATCH,1885,95809
1570624419945,LTFGQMMODKT1,PATCH,3212,85214
1570624420075,LTFGQMTLI391,PATCH,3105,82097
1570624494117,LT4ANE68M50QK,PATCH,3634,46861
1570624702444,LTFGQMYRI8AK,PATCH,2035,45419
1570624630458,LTFGQMLQXDMA,PATCH,1921,91609
1570624702446,LTFGQN08LQ1S,CREATE,2012,45186
1570624429528,LTFGQMFSBMKT,PATCH,858,26636
1570624630567,LTFGQMYA6IV9,CREATE,2025,91588
1570624712771,LTFGQMVL0BZL,UPDATE,1891,37663
1570624712893,LTFGQN0LZQON,CREATE,1911,33144
1570624421849,LTFGQML5HPFM,PATCH,1045,63712
1570624713142,LTFGQMBP8T7E,PATCH,1972,30265
1570624630895,LTFGQMR0NN6P,UPDATE,2171,86165
1570624713448,LTFGQMIPC5LC,PATCH,305,34869
1570624713398,LTFGQLYDYADG,UPDATE,507,32373
1570624633428,LTFGQMO5RGDR,PATCH,1551,84397
1570624633826,LT4ANE8QA6G14,PATCH,1496,74344
1570624419509,LT4ANECLRJOXO,CREATE,2346,80449
1570624633825,LTFGQMYLM2M7,CREATE,1586,75647
1570624627814,LTFGQMQAVLFX,PATCH,1983,98849
